No,S0,S1,S2,S3,DOP_calculated,Azimuth_original [°],PER_original [dB],Intensity_original [%],Timestamp,DOP [%],Azimuth_calculated [°],Ellipticity_angle [°],Ellipticity_ratio,Linear_DOP [%],Circular_DOP [%]
203,0.073,-0.013762587929372457,0.025883663350426748,0.051603594313265284,0.8129999999999998,59.0,3.6,7.3,"28.05.2025, 19:36:34",81.29999999999998,59.00000000000001,30.199941028374244,0.5820125203374901,40.157619058645004,70.68985522365108
204,0.073,-0.013688970153522276,0.025963442175934045,0.051667067369001174,0.8140000000000001,58.9,3.6,7.3,"28.05.2025, 19:36:35",81.4,58.9,30.199941028478623,0.582012520339929,40.2070134240308,70.7768046150701
205,0.073,-0.013598257429456095,0.02601106742079872,0.051667067369001174,0.8140000000000001,58.8,3.6,7.3,"28.05.2025, 19:36:36",81.4,58.8,30.199941028478623,0.582012520339929,40.2070134240308,70.7768046150701
206,0.073,-0.013731594129920123,0.026490930535132157,0.05147163244967022,0.8149999999999998,58.7,3.7,7.3,"28.05.2025, 19:36:37",81.49999999999999,58.7,29.949470586956128,0.5761749944614468,40.87442788903898,70.50908554749346
207,0.07200000000000001,-0.01319353406086313,0.026346878711824607,0.050828831829280205,0.816,58.3,3.7,7.2,"28.05.2025, 19:36:38",81.6,58.3,29.949470585905686,0.5761749944370268,40.92458056129547,70.59559976288917
208,0.073,-0.013576580731568684,0.027111805237764634,0.051273512619955296,0.816,58.3,3.8,7.3,"28.05.2025, 19:36:39",81.6,58.3,29.700785566204537,0.5704081012408134,41.535853323352924,70.23768852048671
209,0.073,-0.013498382044517757,0.02719231430055262,0.05133634780698956,0.8170000000000001,58.2,3.8,7.3,"28.05.2025, 19:36:40",81.7,58.2,29.700785566304074,0.5704081012431159,41.586755104386455,70.32376411916378
210,0.073,-0.013421416208034716,0.027763532910037247,0.051135248345187304,0.818,57.9,3.9,7.3,"28.05.2025, 19:36:41",81.8,57.9,29.45382292808326,0.5647093398417212,42.24307886398031,70.04828540436617
211,0.073,-0.01330813260073909,0.027776215434864953,0.05107273581664796,0.8170000000000001,57.8,3.9,7.3,"28.05.2025, 19:36:42",81.7,57.79999999999999,29.453822927985875,0.5647093398394796,42.191436958278636,69.96265180362734
212,0.073,-0.01304840060191862,0.027982385392395583,0.05119776087372666,0.8190000000000002,57.5,3.9,7.3,"28.05.2025, 19:36:43",81.90000000000002,57.5,29.45382292818038,0.5647093398439569,42.29472076968201,70.13391900510501
213,0.073,-0.012935286979708414,0.028515681870714012,0.05093151879927417,0.8190000000000001,57.2,4.0,7.3,"28.05.2025, 19:36:44",81.9,57.2,29.20852531930902,0.559076396533715,42.8936848065417,69.76920383462215
214,0.073,-0.012851342236816958,0.028595533322836972,0.050993706245915524,0.82,57.1,4.0,7.3,"28.05.2025, 19:36:45",82.0,57.1,29.20852531940407,0.5590763965358924,42.94605804806372,69.8543921176925
215,0.07400000000000001,-0.013120479597893706,0.02946907966812926,0.05148276288851159,0.8210000000000001,57.0,4.1,7.4,"28.05.2025, 19:36:46",82.10000000000001,57.00000000000001,28.96484056638407,0.5535071277050958,43.59178878232326,69.57130120069132
216,0.073,-0.012536021736237496,0.029248730106963744,0.05078704987650467,0.821,56.6,4.1,7.3,"28.05.2025, 19:36:47",82.1,56.6,28.96484056535317,0.5535071276815907,43.59178878232326,69.57130120069132
217,0.07400000000000001,-0.012604174929599596,0.029693575327153634,0.05148276288851159,0.821,56.5,4.1,7.4,"28.05.2025, 19:36:48",82.1,56.5,28.964840566384083,0.553507127705096,43.59178878232326,69.57130120069132
218,0.07400000000000001,-0.01278929238887686,0.03012968473154726,0.05127067077939771,0.8220000000000001,56.5,4.2,7.4,"28.05.2025, 19:36:49",82.2,56.5,28.722721218229303,0.5479995445931549,44.23202118387334,69.28469024242932
219,0.07400000000000001,-0.012578637551036385,0.03021823587157717,0.05127067077939771,0.8220000000000002,56.3,4.2,7.4,"28.05.2025, 19:36:50",82.20000000000002,56.3,28.722721218229296,0.5479995445931548,44.23202118387334,69.28469024242932
220,0.07400000000000001,-0.01238241511000656,0.030342181996275565,0.05133304385820476,0.8230000000000001,56.1,4.2,7.4,"28.05.2025, 19:36:51",82.30000000000001,56.1,28.722721218318938,0.5479995445951892,44.28583142862257,69.36897818676317
221,0.07400000000000001,-0.012261509013937527,0.03034829976344218,0.05127067077939771,0.8220000000000002,56.0,4.2,7.4,"28.05.2025, 19:36:52",82.20000000000002,56.0,28.722721218229296,0.5479995445931548,44.23202118387334,69.28469024242932
222,0.07400000000000001,-0.012129165843863915,0.03094998335120523,0.05111804419666471,0.8240000000000001,55.7,4.3,7.4,"28.05.2025, 19:36:53",82.4,55.7,28.482124147923493,0.5425517999098868,44.92136895918217,69.07843810360094
223,0.07400000000000001,-0.012006467685035188,0.030954521670753982,0.05105600773526098,0.8230000000000001,55.6,4.3,7.4,"28.05.2025, 19:36:54",82.30000000000001,55.6,28.4821241478357,0.5425517999079035,44.866852734717135,68.99460504764996
224,0.07400000000000001,-0.011639371454906709,0.031634885242430834,0.050900506557724316,0.825,55.1,4.4,7.4,"28.05.2025, 19:36:55",82.5,55.1,28.243010183664197,0.5371621756102669,45.55158523874975,68.78446832124907
225,0.07400000000000001,-0.011418236443261152,0.03171537180442392,0.050900506557724316,0.825,54.9,4.4,7.4,"28.05.2025, 19:36:56",82.5,54.9,28.243010183664197,0.5371621756102669,45.55158523874975,68.78446832124907
226,0.07400000000000001,-0.011307459571983848,0.03175503566672561,0.050900506557724316,0.825,54.8,4.4,7.4,"28.05.2025, 19:36:57",82.5,54.800000000000004,28.243010183664197,0.5371621756102669,45.551585238749745,68.78446832124907
227,0.07400000000000001,-0.011098930809649122,0.03187178783704754,0.05096220414143064,0.826,54.6,4.4,7.4,"28.05.2025, 19:36:58",82.6,54.6,28.24301018374997,0.5371621756121959,45.60679928146339,68.86784343436572
228,0.075,-0.010918455373297897,0.032822087746998366,0.05130315305309841,0.825,54.2,4.5,7.5,"28.05.2025, 19:36:59",82.5,54.20000000000001,28.00534378314843,0.5318290720676206,46.12065551833188,68.40420407079787
229,0.075,-0.01093168986465947,0.032861872095782604,0.051365338693162774,0.826,54.2,4.5,7.5,"28.05.2025, 19:37:00",82.6,54.20000000000001,28.005343783231563,0.531829072069482,46.17655934320258,68.48711825755038
230,0.075,-0.010803818387286699,0.03286000030530864,0.05130315305309841,0.825,54.1,4.5,7.5,"28.05.2025, 19:37:01",82.5,54.1,28.00534378314843,0.5318290720676206,46.12065551833188,68.40420407079787
231,0.075,-0.010803818387286699,0.03286000030530864,0.05130315305309841,0.825,54.1,4.5,7.5,"28.05.2025, 19:37:02",82.5,54.1,28.00534378314843,0.5318290720676206,46.12065551833188,68.40420407079787
232,0.075,-0.010356506167238629,0.033047651368056735,0.051365338693162774,0.826,53.7,4.5,7.5,"28.05.2025, 19:37:03",82.6,53.7,28.005343783231563,0.531829072069482,46.17655934320258,68.48711825755038
233,0.076,-0.01038569501824776,0.03397007774521339,0.05175903141454737,0.8260000000000002,53.5,4.6,7.6,"28.05.2025, 19:37:04",82.60000000000002,53.5,27.769092734141964,0.526550998213227,46.73977666499628,68.1039887033518
234,0.076,-0.010172860096942878,0.03412418071596362,0.05188435594581746,0.828,53.3,4.6,7.6,"28.05.2025, 19:37:05",82.8,53.3,27.769092734302586,0.5265509982168077,46.85294803706647,68.2688894023914
235,0.076,-0.010041540372064377,0.03411822731434831,0.05182169368018242,0.8270000000000001,53.2,4.6,7.6,"28.05.2025, 19:37:06",82.7,53.2,27.76909273422237,0.5265509982150195,46.79636235103138,68.1864390528716
236,0.076,-0.009564196720353609,0.03425510340389763,0.05182169368018242,0.8270000000000001,52.8,4.6,7.6,"28.05.2025, 19:37:07",82.7,52.8,27.76909273422237,0.5265509982150195,46.79636235103138,68.1864390528716
237,0.076,-0.009204324788224187,0.034836971079409355,0.051590687485294065,0.828,52.4,4.7,7.6,"28.05.2025, 19:37:08",82.8,52.4,27.53422788741596,0.5213265627347683,47.41105809148055,67.88248353328167
238,0.076,-0.009071695587765573,0.034826775746517845,0.0515283798917128,0.8270000000000001,52.3,4.7,7.6,"28.05.2025, 19:37:09",82.7,52.3,27.534227887337146,0.5213265627330188,47.35379835948602,67.80049985751684
239,0.076,-0.008828339730118059,0.034889258910801586,0.0515283798917128,0.8270000000000001,52.1,4.7,7.6,"28.05.2025, 19:37:10",82.7,52.1,27.534227887337146,0.5213265627330188,47.35379835948601,67.80049985751684
240,0.076,-0.008584553591647013,0.034950041621827424,0.0515283798917128,0.8270000000000001,51.9,4.7,7.6,"28.05.2025, 19:37:11",82.7,51.9,27.534227887337146,0.5213265627330188,47.35379835948601,67.80049985751684
241,0.076,-0.008085575238156695,0.03558879232943503,0.05135723269024973,0.8290000000000003,51.4,4.8,7.6,"28.05.2025, 19:37:12",82.90000000000003,51.400000000000006,27.300722914135363,0.516154466115396,48.02070382495543,67.57530617138123
242,0.076,-0.007951694414085343,0.03557383586509591,0.051295281866739165,0.828,51.3,4.8,7.6,"28.05.2025, 19:37:13",82.8,51.3,27.300722914058095,0.5161544661136881,47.96277776485295,67.49379192991995
243,0.077,-0.0076784571104833955,0.03612430051631912,0.051970219786038364,0.8280000000000001,51.0,4.8,7.7,"28.05.2025, 19:37:14",82.80000000000001,51.0,27.300722914890073,0.5161544661320775,47.96277776485295,67.49379192991995
244,0.076,-0.007693847107156298,0.03558545223692753,0.051233331043228615,0.8270000000000001,51.1,4.8,7.6,"28.05.2025, 19:37:15",82.7,51.1,27.300722913980625,0.5161544661119758,47.90485170475047,67.41227768845872
245,0.077,-0.007669183611557692,0.036080672134053034,0.0519074538201132,0.827,51.0,4.8,7.7,"28.05.2025, 19:37:16",82.69999999999999,51.0,27.300722914813623,0.5161544661303876,47.90485170475047,67.4122776884587
246,0.077,-0.007181998094476316,0.036271740875051736,0.05203298575196354,0.8290000000000001,50.6,4.8,7.7,"28.05.2025, 19:37:17",82.9,50.6,27.300722914966357,0.5161544661337635,48.02070382495543,67.57530617138123
247,0.077,-0.006793569666716479,0.036301118475528214,0.051970219786038364,0.828,50.3,4.8,7.7,"28.05.2025, 19:37:18",82.8,50.300000000000004,27.300722914890084,0.5161544661320776,47.962777764852945,67.49379192991995
248,0.077,-0.006666813727384438,0.03632461130026342,0.051970219786038364,0.828,50.2,4.8,7.7,"28.05.2025, 19:37:19",82.8,50.2,27.300722914890084,0.5161544661320776,47.962777764852945,67.49379192991995
249,0.077,-0.006151554701924916,0.03637017533174732,0.0519074538201132,0.827,49.8,4.8,7.7,"28.05.2025, 19:37:20",82.69999999999999,49.8,27.300722914813623,0.5161544661303876,47.90485170475047,67.4122776884587
250,0.077,-0.005843030576831805,0.03689144315476441,0.051669216673344225,0.8279999999999997,49.5,4.9,7.7,"28.05.2025, 19:37:21",82.79999999999997,49.5,27.068554081753273,0.5110334933476864,48.50818134310326,67.10287879655095
251,0.078,-0.005781439599685359,0.037345827802126946,0.05227703260447242,0.8270000000000001,49.4,4.9,7.8,"28.05.2025, 19:37:22",82.7,49.4,27.06855408247597,0.511033493363594,48.44959658302706,67.02183667240054
252,0.077,-0.005327376039339514,0.03696942857143557,0.051669216673344225,0.8279999999999997,49.1,4.9,7.7,"28.05.2025, 19:37:23",82.79999999999997,49.1,27.068554081753273,0.5110334933476864,48.50818134310326,67.10287879655095
253,0.078,-0.005004103230653848,0.03750400927776661,0.05234024546130975,0.8280000000000001,48.8,4.9,7.8,"28.05.2025, 19:37:24",82.80000000000001,48.8,27.068554082550175,0.5110334933652274,48.50818134310327,67.10287879655095
254,0.078,-0.004736428791616745,0.037492694493365925,0.05227703260447242,0.827,48.6,4.9,7.8,"28.05.2025, 19:37:25",82.69999999999999,48.6,27.06855408247598,0.5110334933635943,48.44959658302705,67.02183667240054
255,0.078,-0.004474567108658,0.037524847065125315,0.05227703260447242,0.827,48.4,4.9,7.8,"28.05.2025, 19:37:26",82.69999999999999,48.4,27.06855408247598,0.5110334933635943,48.44959658302706,67.02183667240054
256,0.078,-0.004469156507559259,0.037479472401201336,0.05221381974763508,0.8259999999999998,48.4,4.9,7.8,"28.05.2025, 19:37:27",82.59999999999998,48.4,27.068554082401604,0.511033493361957,48.39101182295083,66.94079454825011
257,0.078,-0.004081369667843249,0.037569646254727196,0.05227703260447242,0.8270000000000001,48.1,4.9,7.8,"28.05.2025, 19:37:28",82.7,48.1,27.06855408247597,0.511033493363594,48.44959658302706,67.02183667240054
258,0.078,-0.003154595542517469,0.03756707638191461,0.05215060689079774,0.8249999999999998,47.4,4.9,7.8,"28.05.2025, 19:37:29",82.49999999999999,47.4,27.068554082327037,0.5110334933603158,48.33242706287463,66.85975242409967
259,0.078,-0.0029279445103793105,0.03805203485653761,0.05190796632715431,0.826,47.2,5.0,7.8,"28.05.2025, 19:37:30",82.6,47.2,26.837700049265784,0.5059625073127427,48.92886556255267,66.54867477840295
260,0.078,-0.0025262491549347386,0.03803450680964337,0.05184512375290836,0.8249999999999998,46.9,5.0,7.8,"28.05.2025, 19:37:31",82.49999999999999,46.900000000000006,26.83770004919248,0.5059625073111358,48.86962964782802,66.46810737552354
261,0.079,-0.0022896416048062544,0.03853905244537333,0.0525098048266636,0.825,46.7,5.0,7.9,"28.05.2025, 19:37:32",82.5,46.7,26.837700049958944,0.5059625073279376,48.869629647828035,66.46810737552354
262,0.079,-0.001883657433021323,0.038514175453073674,0.05244615657838886,0.824,46.4,5.0,7.9,"28.05.2025, 19:37:33",82.39999999999999,46.4,26.83770004988639,0.5059625073263472,48.81039373310339,66.38753997264413
263,0.079,-0.0014820384303479146,0.03857855083017852,0.0525098048266636,0.825,46.1,5.0,7.9,"28.05.2025, 19:37:34",82.5,46.1,26.837700049958944,0.5059625073279376,48.86962964782803,66.46810737552354
264,0.079,-0.0012112054992666833,0.03854118391271428,0.05244615657838886,0.824,45.9,5.0,7.9,"28.05.2025, 19:37:35",82.39999999999999,45.9,26.83770004988639,0.5059625073263472,48.8103937331034,66.38753997264413
265,0.079,-0.0009421099459567772,0.038548700432113774,0.05244615657838886,0.824,45.7,5.0,7.9,"28.05.2025, 19:37:36",82.39999999999999,45.7,26.83770004988639,0.5059625073263472,48.81039373310339,66.38753997264413
266,0.079,-0.0004033041640719597,0.0385113029615562,0.052382508330114104,0.8229999999999998,45.3,5.0,7.9,"28.05.2025, 19:37:37",82.29999999999998,45.3,26.837700049813662,0.5059625073247529,48.75115781837875,66.30697256976468
267,0.079,-0.00026887217282011984,0.0385124761317707,0.052382508330114104,0.8229999999999997,45.2,5.0,7.9,"28.05.2025, 19:37:38",82.29999999999997,45.20000000000001,26.83770004981367,0.505962507324753,48.751157818378736,66.30697256976468
268,0.079,0.00026887217282011604,0.0385124761317707,0.052382508330114104,0.8229999999999997,44.8,5.0,7.9,"28.05.2025, 19:37:39",82.29999999999997,44.8,26.83770004981367,0.505962507324753,48.751157818378736,66.30697256976468
269,0.08,0.00013597322088236555,0.03895330020464243,0.05298112413350823,0.8220000000000002,44.9,5.0,8.0,"28.05.2025, 19:37:40",82.20000000000002,44.9,26.83770005049078,0.5059625073395962,48.69192190365412,66.22640516688529
270,0.08,0.0005445379657618719,0.038997124600778275,0.053045578055811754,0.823,44.6,5.0,8.0,"28.05.2025, 19:37:41",82.3,44.6,26.837700050562773,0.5059625073411744,48.75115781837876,66.30697256976468
271,0.08,0.0008147889040284931,0.038897616029783554,0.052916670211204685,0.8210000000000001,44.4,5.0,8.0,"28.05.2025, 19:37:42",82.10000000000001,44.4,26.83770005041861,0.5059625073380142,48.63268598892947,66.14583776400586
272,0.08,0.0012220716663364187,0.03888695095531328,0.052916670211204685,0.8210000000000001,44.1,5.0,8.0,"28.05.2025, 19:37:43",82.10000000000001,44.1,26.83770005041861,0.5059625073380142,48.63268598892947,66.14583776400586
273,0.08,0.0016113111032557616,0.03844471826196314,0.05322846714199839,0.8209999999999998,43.8,4.9,8.0,"28.05.2025, 19:37:44",82.09999999999998,43.8,27.068554083574107,0.5110334933877654,48.09808802256978,66.53558392749798
274,0.08,0.001898241483442892,0.03881236803677081,0.05285221628890114,0.8199999999999998,43.6,5.0,8.0,"28.05.2025, 19:37:45",81.99999999999999,43.6,26.837700050346264,0.5059625073364282,48.573450074204814,66.06527036112642
275,0.08,0.0023045721407792953,0.03879036195499026,0.05285221628890114,0.8199999999999998,43.3,5.0,8.0,"28.05.2025, 19:37:46",81.99999999999999,43.3,26.837700050346264,0.5059625073364282,48.57345007420483,66.06527036112642
276,0.08,0.0026775837453863116,0.0382912315171664,0.05309879974335772,0.819,43.0,4.9,8.0,"28.05.2025, 19:37:47",81.89999999999999,43.0,27.068554083426765,0.5110334933845222,47.98091850241735,66.37349967919715
277,0.08,0.0029448395489100475,0.03827160547776864,0.05309879974335772,0.8190000000000001,42.8,4.9,8.0,"28.05.2025, 19:37:48",81.9,42.8,27.068554083426758,0.5110334933845221,47.98091850241737,66.37349967919715
278,0.08,0.003345450071834431,0.038238669297344256,0.05309879974335772,0.8190000000000001,42.5,4.9,8.0,"28.05.2025, 19:37:49",81.9,42.5,27.068554083426758,0.5110334933845221,47.98091850241737,66.37349967919715
279,0.08,0.003603501348657375,0.038121062376041875,0.052969132344717035,0.8169999999999998,42.3,4.9,8.0,"28.05.2025, 19:37:50",81.69999999999999,42.3,27.068554083278705,0.5110334933812632,47.86374898226492,66.2114154308963
280,0.08,0.003869546593153368,0.03809497641174315,0.052969132344717035,0.817,42.1,4.9,8.0,"28.05.2025, 19:37:51",81.69999999999999,42.1,27.06855408327869,0.5110334933812629,47.863748982264944,66.2114154308963
